#	TYPE contact point role	label	role email	role website	denoted by written name	has realization	inheres in
ID	TYPE	A rdfs:label	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/BFO_0000054	I http://purl.obolibrary.org/obo/BFO_0000197 SPLIT=|
https://purls.helmholtz-metadaten.de/msekg/1746117749608124	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 125	RoleEmail 125	RoleWebsite 125		ContactingProcess 125	ContactPoint 125
https://purls.helmholtz-metadaten.de/msekg/1746117749608125	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 126	RoleEmail 126	RoleWebsite 126		ContactingProcess 126	ContactPoint 126
https://purls.helmholtz-metadaten.de/msekg/1746117749608126	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 127	RoleEmail 127	RoleWebsite 127		ContactingProcess 127	ContactPoint 127
https://purls.helmholtz-metadaten.de/msekg/1746117749608127	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 128	RoleEmail 128	RoleWebsite 128		ContactingProcess 128	ContactPoint 128
https://purls.helmholtz-metadaten.de/msekg/1746117749608128	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 129	RoleEmail 129	RoleWebsite 129		ContactingProcess 129	ContactPoint 129
https://purls.helmholtz-metadaten.de/msekg/1746117749608129	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 130	RoleEmail 130	RoleWebsite 130		ContactingProcess 130	ContactPoint 130
https://purls.helmholtz-metadaten.de/msekg/1746117749608130	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 131	RoleEmail 131	RoleWebsite 131		ContactingProcess 131	ContactPoint 131
https://purls.helmholtz-metadaten.de/msekg/1746117749608131	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 132	RoleEmail 132	RoleWebsite 132		ContactingProcess 132	ContactPoint 132
https://purls.helmholtz-metadaten.de/msekg/1746117749608132	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 133	RoleEmail 133	RoleWebsite 133		ContactingProcess 133	ContactPoint 133
https://purls.helmholtz-metadaten.de/msekg/1746117749608133	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 134	RoleEmail 134	RoleWebsite 134		ContactingProcess 134	ContactPoint 134
https://purls.helmholtz-metadaten.de/msekg/1746117749608134	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 135	RoleEmail 135	RoleWebsite 135		ContactingProcess 135	ContactPoint 135
https://purls.helmholtz-metadaten.de/msekg/1746117749608135	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 136	RoleEmail 136	RoleWebsite 136		ContactingProcess 136	ContactPoint 136
https://purls.helmholtz-metadaten.de/msekg/1746117749608136	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 137	RoleEmail 137	RoleWebsite 137		ContactingProcess 137	ContactPoint 137
https://purls.helmholtz-metadaten.de/msekg/1746117749608137	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 138	RoleEmail 138	RoleWebsite 138		ContactingProcess 138	ContactPoint 138
https://purls.helmholtz-metadaten.de/msekg/1746117749608138	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 139	RoleEmail 139	RoleWebsite 139		ContactingProcess 139	ContactPoint 139
https://purls.helmholtz-metadaten.de/msekg/1746117749608139	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 140	RoleEmail 140	RoleWebsite 140		ContactingProcess 140	ContactPoint 140
https://purls.helmholtz-metadaten.de/msekg/1746117749608140	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 141	RoleEmail 141	RoleWebsite 141		ContactingProcess 141	ContactPoint 141
https://purls.helmholtz-metadaten.de/msekg/1746117749608141	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 142	RoleEmail 142	RoleWebsite 142		ContactingProcess 142	ContactPoint 142
https://purls.helmholtz-metadaten.de/msekg/1746117749608142	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 143	RoleEmail 143	RoleWebsite 143		ContactingProcess 143	ContactPoint 143
https://purls.helmholtz-metadaten.de/msekg/1746117749608143	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 144	RoleEmail 144	RoleWebsite 144		ContactingProcess 144	ContactPoint 144
https://purls.helmholtz-metadaten.de/msekg/1746117749608144	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 145	RoleEmail 145	RoleWebsite 145		ContactingProcess 145	ContactPoint 145
https://purls.helmholtz-metadaten.de/msekg/1746117749608145	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 146	RoleEmail 146	RoleWebsite 146		ContactingProcess 146	ContactPoint 146
https://purls.helmholtz-metadaten.de/msekg/1746117749608146	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 147	RoleEmail 147	RoleWebsite 147		ContactingProcess 147	ContactPoint 147
https://purls.helmholtz-metadaten.de/msekg/1746117749608147	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 148	RoleEmail 148	RoleWebsite 148		ContactingProcess 148	ContactPoint 148
https://purls.helmholtz-metadaten.de/msekg/1746117749608148	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 149	RoleEmail 149	RoleWebsite 149		ContactingProcess 149	ContactPoint 149
https://purls.helmholtz-metadaten.de/msekg/1746117749608149	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 150	RoleEmail 150	RoleWebsite 150		ContactingProcess 150	ContactPoint 150
https://purls.helmholtz-metadaten.de/msekg/1746117749608150	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 151	RoleEmail 151	RoleWebsite 151		ContactingProcess 151	ContactPoint 151
https://purls.helmholtz-metadaten.de/msekg/1746117749608151	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 152	RoleEmail 152	RoleWebsite 152		ContactingProcess 152	ContactPoint 152
https://purls.helmholtz-metadaten.de/msekg/1746117749608152	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 153	RoleEmail 153	RoleWebsite 153		ContactingProcess 153	ContactPoint 153
https://purls.helmholtz-metadaten.de/msekg/1746117749608153	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 154	RoleEmail 154	RoleWebsite 154		ContactingProcess 154	ContactPoint 154
https://purls.helmholtz-metadaten.de/msekg/1746117749608154	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 155	RoleEmail 155	RoleWebsite 155		ContactingProcess 155	ContactPoint 155
https://purls.helmholtz-metadaten.de/msekg/1746117749608155	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 156	RoleEmail 156	RoleWebsite 156		ContactingProcess 156	ContactPoint 156
https://purls.helmholtz-metadaten.de/msekg/1746117749608156	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 157	RoleEmail 157	RoleWebsite 157		ContactingProcess 157	ContactPoint 157
https://purls.helmholtz-metadaten.de/msekg/1746117749608157	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 158	RoleEmail 158	RoleWebsite 158		ContactingProcess 158	ContactPoint 158
https://purls.helmholtz-metadaten.de/msekg/1746117749608158	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 159	RoleEmail 159	RoleWebsite 159		ContactingProcess 159	ContactPoint 159
https://purls.helmholtz-metadaten.de/msekg/1746117749608159	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 160	RoleEmail 160	RoleWebsite 160		ContactingProcess 160	ContactPoint 160
https://purls.helmholtz-metadaten.de/msekg/1746117749608160	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 161	RoleEmail 161	RoleWebsite 161		ContactingProcess 161	ContactPoint 161
https://purls.helmholtz-metadaten.de/msekg/1746117749608161	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 162	RoleEmail 162	RoleWebsite 162		ContactingProcess 162	ContactPoint 162
https://purls.helmholtz-metadaten.de/msekg/1746117749608162	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 163	RoleEmail 163	RoleWebsite 163		ContactingProcess 163	ContactPoint 163
https://purls.helmholtz-metadaten.de/msekg/1746117749608163	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 164	RoleEmail 164	RoleWebsite 164		ContactingProcess 164	ContactPoint 164
https://purls.helmholtz-metadaten.de/msekg/1746117749608164	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 165	RoleEmail 165	RoleWebsite 165		ContactingProcess 165	ContactPoint 165
https://purls.helmholtz-metadaten.de/msekg/1746117749608165	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 166	RoleEmail 166	RoleWebsite 166		ContactingProcess 166	ContactPoint 166
https://purls.helmholtz-metadaten.de/msekg/1746117749608166	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 167	RoleEmail 167	RoleWebsite 167		ContactingProcess 167	ContactPoint 167
https://purls.helmholtz-metadaten.de/msekg/1746117749608167	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 168	RoleEmail 168	RoleWebsite 168		ContactingProcess 168	ContactPoint 168
https://purls.helmholtz-metadaten.de/msekg/1746117749608168	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 169	RoleEmail 169	RoleWebsite 169		ContactingProcess 169	ContactPoint 169
https://purls.helmholtz-metadaten.de/msekg/1746117749608169	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 170	RoleEmail 170	RoleWebsite 170		ContactingProcess 170	ContactPoint 170
https://purls.helmholtz-metadaten.de/msekg/1746117749608170	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 171	RoleEmail 171	RoleWebsite 171		ContactingProcess 171	ContactPoint 171
https://purls.helmholtz-metadaten.de/msekg/1746117749608171	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 172	RoleEmail 172	RoleWebsite 172		ContactingProcess 172	ContactPoint 172
https://purls.helmholtz-metadaten.de/msekg/1746117749608172	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 173	RoleEmail 173	RoleWebsite 173		ContactingProcess 173	ContactPoint 173
https://purls.helmholtz-metadaten.de/msekg/1746117749608173	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 174	RoleEmail 174	RoleWebsite 174		ContactingProcess 174	ContactPoint 174
https://purls.helmholtz-metadaten.de/msekg/1746117749608174	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 175	RoleEmail 175	RoleWebsite 175		ContactingProcess 175	ContactPoint 175
https://purls.helmholtz-metadaten.de/msekg/1746117749608175	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 176	RoleEmail 176	RoleWebsite 176		ContactingProcess 176	ContactPoint 176
https://purls.helmholtz-metadaten.de/msekg/1746117749608176	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 177	RoleEmail 177	RoleWebsite 177		ContactingProcess 177	ContactPoint 177
https://purls.helmholtz-metadaten.de/msekg/1746117749608177	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 178	RoleEmail 178	RoleWebsite 178		ContactingProcess 178	ContactPoint 178
https://purls.helmholtz-metadaten.de/msekg/1746117749608178	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 179	RoleEmail 179	RoleWebsite 179		ContactingProcess 179	ContactPoint 179
https://purls.helmholtz-metadaten.de/msekg/1746117749608179	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 180	RoleEmail 180	RoleWebsite 180		ContactingProcess 180	ContactPoint 180
https://purls.helmholtz-metadaten.de/msekg/1746117749608180	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 181	RoleEmail 181	RoleWebsite 181		ContactingProcess 181	ContactPoint 181
https://purls.helmholtz-metadaten.de/msekg/1746117749608181	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 182	RoleEmail 182	RoleWebsite 182		ContactingProcess 182	ContactPoint 182
https://purls.helmholtz-metadaten.de/msekg/1746117749608182	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 183	RoleEmail 183	RoleWebsite 183		ContactingProcess 183	ContactPoint 183
https://purls.helmholtz-metadaten.de/msekg/1746117749608183	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 184	RoleEmail 184	RoleWebsite 184		ContactingProcess 184	ContactPoint 184
https://purls.helmholtz-metadaten.de/msekg/1746117749608184	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 185	RoleEmail 185	RoleWebsite 185		ContactingProcess 185	ContactPoint 185
https://purls.helmholtz-metadaten.de/msekg/1746117749608185	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 186	RoleEmail 186	RoleWebsite 186		ContactingProcess 186	ContactPoint 186
https://purls.helmholtz-metadaten.de/msekg/1746117749608186	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 187	RoleEmail 187	RoleWebsite 187		ContactingProcess 187	ContactPoint 187
https://purls.helmholtz-metadaten.de/msekg/1746117749608187	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 188	RoleEmail 188	RoleWebsite 188		ContactingProcess 188	ContactPoint 188
https://purls.helmholtz-metadaten.de/msekg/1746117749608188	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 189	RoleEmail 189	RoleWebsite 189		ContactingProcess 189	ContactPoint 189
https://purls.helmholtz-metadaten.de/msekg/1746117749608189	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 190	RoleEmail 190	RoleWebsite 190		ContactingProcess 190	ContactPoint 190
https://purls.helmholtz-metadaten.de/msekg/1746117749608190	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 191	RoleEmail 191	RoleWebsite 191		ContactingProcess 191	ContactPoint 191
https://purls.helmholtz-metadaten.de/msekg/1746117749608191	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 192	RoleEmail 192	RoleWebsite 192		ContactingProcess 192	ContactPoint 192
https://purls.helmholtz-metadaten.de/msekg/1746117749608192	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 193	RoleEmail 193	RoleWebsite 193		ContactingProcess 193	ContactPoint 193
https://purls.helmholtz-metadaten.de/msekg/1746117749608193	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 194	RoleEmail 194	RoleWebsite 194		ContactingProcess 194	ContactPoint 194
https://purls.helmholtz-metadaten.de/msekg/1746117749608194	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 195	RoleEmail 195	RoleWebsite 195		ContactingProcess 195	ContactPoint 195
https://purls.helmholtz-metadaten.de/msekg/1746117749608195	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 196	RoleEmail 196	RoleWebsite 196		ContactingProcess 196	ContactPoint 196
https://purls.helmholtz-metadaten.de/msekg/1746117749608196	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 197	RoleEmail 197	RoleWebsite 197		ContactingProcess 197	ContactPoint 197
https://purls.helmholtz-metadaten.de/msekg/1746117749608197	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 198	RoleEmail 198	RoleWebsite 198		ContactingProcess 198	ContactPoint 198
https://purls.helmholtz-metadaten.de/msekg/1746117749608198	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 199	RoleEmail 199	RoleWebsite 199		ContactingProcess 199	ContactPoint 199
https://purls.helmholtz-metadaten.de/msekg/1746117749608199	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 200	RoleEmail 200	RoleWebsite 200		ContactingProcess 200	ContactPoint 200
https://purls.helmholtz-metadaten.de/msekg/1746117749608200	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 201	RoleEmail 201	RoleWebsite 201		ContactingProcess 201	ContactPoint 201
https://purls.helmholtz-metadaten.de/msekg/1746117749608201	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 202	RoleEmail 202	RoleWebsite 202		ContactingProcess 202	ContactPoint 202
https://purls.helmholtz-metadaten.de/msekg/1746117749608202	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 203	RoleEmail 203	RoleWebsite 203		ContactingProcess 203	ContactPoint 203
https://purls.helmholtz-metadaten.de/msekg/1746117749608203	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 204	RoleEmail 204	RoleWebsite 204		ContactingProcess 204	ContactPoint 204
https://purls.helmholtz-metadaten.de/msekg/1746117749608204	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 205	RoleEmail 205	RoleWebsite 205		ContactingProcess 205	ContactPoint 205
https://purls.helmholtz-metadaten.de/msekg/1746117749608205	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 206	RoleEmail 206	RoleWebsite 206		ContactingProcess 206	ContactPoint 206
https://purls.helmholtz-metadaten.de/msekg/1746117749608206	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 207	RoleEmail 207	RoleWebsite 207		ContactingProcess 207	ContactPoint 207
https://purls.helmholtz-metadaten.de/msekg/1746117749608207	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 208	RoleEmail 208	RoleWebsite 208		ContactingProcess 208	ContactPoint 208
https://purls.helmholtz-metadaten.de/msekg/1746117749608208	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 209	RoleEmail 209	RoleWebsite 209		ContactingProcess 209	ContactPoint 209
https://purls.helmholtz-metadaten.de/msekg/1746117749608209	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 210	RoleEmail 210	RoleWebsite 210		ContactingProcess 210	ContactPoint 210
https://purls.helmholtz-metadaten.de/msekg/1746117749608210	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 211	RoleEmail 211	RoleWebsite 211		ContactingProcess 211	ContactPoint 211
https://purls.helmholtz-metadaten.de/msekg/1746117749608211	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 212	RoleEmail 212	RoleWebsite 212		ContactingProcess 212	ContactPoint 212
https://purls.helmholtz-metadaten.de/msekg/1746117749608212	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 213	RoleEmail 213	RoleWebsite 213		ContactingProcess 213	ContactPoint 213
https://purls.helmholtz-metadaten.de/msekg/1746117749608213	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 214	RoleEmail 214	RoleWebsite 214		ContactingProcess 214	ContactPoint 214
https://purls.helmholtz-metadaten.de/msekg/1746117749608214	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 215	RoleEmail 215	RoleWebsite 215		ContactingProcess 215	ContactPoint 215
https://purls.helmholtz-metadaten.de/msekg/1746117749608215	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 216	RoleEmail 216	RoleWebsite 216		ContactingProcess 216	ContactPoint 216
https://purls.helmholtz-metadaten.de/msekg/1746117749608216	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 217	RoleEmail 217	RoleWebsite 217		ContactingProcess 217	ContactPoint 217
https://purls.helmholtz-metadaten.de/msekg/1746117749608217	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 218	RoleEmail 218	RoleWebsite 218		ContactingProcess 218	ContactPoint 218
https://purls.helmholtz-metadaten.de/msekg/1746117749608218	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 219	RoleEmail 219	RoleWebsite 219		ContactingProcess 219	ContactPoint 219
https://purls.helmholtz-metadaten.de/msekg/1746117749608219	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 220	RoleEmail 220	RoleWebsite 220		ContactingProcess 220	ContactPoint 220
https://purls.helmholtz-metadaten.de/msekg/1746117749608220	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 221	RoleEmail 221	RoleWebsite 221		ContactingProcess 221	ContactPoint 221
https://purls.helmholtz-metadaten.de/msekg/1746117749608221	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 222	RoleEmail 222	RoleWebsite 222		ContactingProcess 222	ContactPoint 222
https://purls.helmholtz-metadaten.de/msekg/1746117749608222	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 223	RoleEmail 223	RoleWebsite 223		ContactingProcess 223	ContactPoint 223
https://purls.helmholtz-metadaten.de/msekg/1746117749608223	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 224	RoleEmail 224	RoleWebsite 224		ContactingProcess 224	ContactPoint 224
https://purls.helmholtz-metadaten.de/msekg/1746117749608224	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 225	RoleEmail 225	RoleWebsite 225		ContactingProcess 225	ContactPoint 225
https://purls.helmholtz-metadaten.de/msekg/1746117749608225	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 226	RoleEmail 226	RoleWebsite 226		ContactingProcess 226	ContactPoint 226
https://purls.helmholtz-metadaten.de/msekg/1746117749608226	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 227	RoleEmail 227	RoleWebsite 227		ContactingProcess 227	ContactPoint 227
https://purls.helmholtz-metadaten.de/msekg/1746117749608227	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 228	RoleEmail 228	RoleWebsite 228		ContactingProcess 228	ContactPoint 228
https://purls.helmholtz-metadaten.de/msekg/1746117749608228	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 229	RoleEmail 229	RoleWebsite 229		ContactingProcess 229	ContactPoint 229
https://purls.helmholtz-metadaten.de/msekg/1746117749608229	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 230	RoleEmail 230	RoleWebsite 230		ContactingProcess 230	ContactPoint 230
https://purls.helmholtz-metadaten.de/msekg/1746117749608230	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 231	RoleEmail 231	RoleWebsite 231		ContactingProcess 231	ContactPoint 231
https://purls.helmholtz-metadaten.de/msekg/1746117749608231	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 232	RoleEmail 232	RoleWebsite 232		ContactingProcess 232	ContactPoint 232
https://purls.helmholtz-metadaten.de/msekg/1746117749608232	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 233	RoleEmail 233	RoleWebsite 233		ContactingProcess 233	ContactPoint 233
https://purls.helmholtz-metadaten.de/msekg/1746117749608233	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 234	RoleEmail 234	RoleWebsite 234		ContactingProcess 234	ContactPoint 234
https://purls.helmholtz-metadaten.de/msekg/1746117749608234	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 235	RoleEmail 235	RoleWebsite 235		ContactingProcess 235	ContactPoint 235
https://purls.helmholtz-metadaten.de/msekg/1746117749608235	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 236	RoleEmail 236	RoleWebsite 236		ContactingProcess 236	ContactPoint 236
https://purls.helmholtz-metadaten.de/msekg/1746117749608236	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 237	RoleEmail 237	RoleWebsite 237		ContactingProcess 237	ContactPoint 237
https://purls.helmholtz-metadaten.de/msekg/1746117749608237	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 238	RoleEmail 238	RoleWebsite 238		ContactingProcess 238	ContactPoint 238
https://purls.helmholtz-metadaten.de/msekg/1746117749608238	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 239	RoleEmail 239	RoleWebsite 239		ContactingProcess 239	ContactPoint 239
https://purls.helmholtz-metadaten.de/msekg/1746117749608239	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 240	RoleEmail 240	RoleWebsite 240		ContactingProcess 240	ContactPoint 240
https://purls.helmholtz-metadaten.de/msekg/1746117749608240	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 241	RoleEmail 241	RoleWebsite 241		ContactingProcess 241	ContactPoint 241
https://purls.helmholtz-metadaten.de/msekg/1746117749608241	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 242	RoleEmail 242	RoleWebsite 242		ContactingProcess 242	ContactPoint 242
https://purls.helmholtz-metadaten.de/msekg/1746117749608242	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 243	RoleEmail 243	RoleWebsite 243		ContactingProcess 243	ContactPoint 243
https://purls.helmholtz-metadaten.de/msekg/1746117749608243	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 244	RoleEmail 244	RoleWebsite 244		ContactingProcess 244	ContactPoint 244
https://purls.helmholtz-metadaten.de/msekg/1746117749608244	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 245	RoleEmail 245	RoleWebsite 245		ContactingProcess 245	ContactPoint 245
https://purls.helmholtz-metadaten.de/msekg/1746117749608245	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 246	RoleEmail 246	RoleWebsite 246		ContactingProcess 246	ContactPoint 246
https://purls.helmholtz-metadaten.de/msekg/1746117749608246	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 247	RoleEmail 247	RoleWebsite 247		ContactingProcess 247	ContactPoint 247
https://purls.helmholtz-metadaten.de/msekg/1746117749608247	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 248	RoleEmail 248	RoleWebsite 248		ContactingProcess 248	ContactPoint 248
https://purls.helmholtz-metadaten.de/msekg/1746117749608248	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 249	RoleEmail 249	RoleWebsite 249		ContactingProcess 249	ContactPoint 249
